"YEAR","QUARTER","MONTH","DAY_OF_MONTH","DAY_OF_WEEK","FL_DATE","OP_UNIQUE_CARRIER","OP_CARRIER_AIRLINE_ID","OP_CARRIER","TAIL_NUM","OP_CARRIER_FL_NUM","ORIGIN_AIRPORT_ID","ORIGIN_AIRPORT_SEQ_ID","ORIGIN_CITY_MARKET_ID","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_ABR","ORIGIN_STATE_FIPS","ORIGIN_STATE_NM","ORIGIN_WAC","DEST_AIRPORT_ID","DEST_AIRPORT_SEQ_ID","DEST_CITY_MARKET_ID","DEST","DEST_CITY_NAME","DEST_STATE_ABR","DEST_STATE_FIPS","DEST_STATE_NM","DEST_WAC","CRS_DEP_TIME","DEP_TIME","DEP_DELAY","DEP_DELAY_NEW","DEP_DEL15","DEP_DELAY_GROUP","DEP_TIME_BLK","TAXI_OUT","WHEELS_OFF","WHEELS_ON","TAXI_IN","CRS_ARR_TIME","ARR_TIME","ARR_DELAY","ARR_DELAY_NEW","ARR_DEL15","ARR_DELAY_GROUP","ARR_TIME_BLK","CANCELLED","CANCELLATION_CODE","DIVERTED","CRS_ELAPSED_TIME","ACTUAL_ELAPSED_TIME","AIR_TIME","FLIGHTS","DISTANCE","DISTANCE_GROUP","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY","FIRST_DEP_TIME","TOTAL_ADD_GTIME","LONGEST_ADD_GTIME","DIV_AIRPORT_LANDINGS","DIV_REACHED_DEST","DIV_ACTUAL_ELAPSED_TIME","DIV_ARR_DELAY","DIV_DISTANCE","DIV1_AIRPORT","DIV1_AIRPORT_ID","DIV1_AIRPORT_SEQ_ID","DIV1_WHEELS_ON","DIV1_TOTAL_GTIME","DIV1_LONGEST_GTIME","DIV1_WHEELS_OFF","DIV1_TAIL_NUM","DIV2_AIRPORT","DIV2_AIRPORT_ID","DIV2_AIRPORT_SEQ_ID","DIV2_WHEELS_ON","DIV2_TOTAL_GTIME","DIV2_LONGEST_GTIME","DIV2_WHEELS_OFF","DIV2_TAIL_NUM","DIV3_AIRPORT","DIV3_AIRPORT_ID","DIV3_AIRPORT_SEQ_ID","DIV3_WHEELS_ON","DIV3_TOTAL_GTIME","DIV3_LONGEST_GTIME","DIV3_WHEELS_OFF","DIV3_TAIL_NUM","DIV4_AIRPORT","DIV4_AIRPORT_ID","DIV4_AIRPORT_SEQ_ID","DIV4_WHEELS_ON","DIV4_TOTAL_GTIME","DIV4_LONGEST_GTIME","DIV4_WHEELS_OFF","DIV4_TAIL_NUM","DIV5_AIRPORT","DIV5_AIRPORT_ID","DIV5_AIRPORT_SEQ_ID","DIV5_WHEELS_ON","DIV5_TOTAL_GTIME","DIV5_LONGEST_GTIME","DIV5_WHEELS_OFF","DIV5_TAIL_NUM"
1989,4,11,7,2,1989-11-07,AA,19805,AA,,62,13930,1393001,30977,ORD,"Chicago, IL",IL,17,Illinois,41,14843,1484301,34819,SJU,"San Juan, Puerto Rico",,,,268,1335,1340,5.00,5.00,0.00,0,1300-1359,,,,,1957,1958,1.00,1.00,0.00,0,1900-1959,0.00,,0.00,262.00,258.00,,1.00,2072.00,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,10,5,1989-11-10,AA,19805,AA,,62,13930,1393001,30977,ORD,"Chicago, IL",IL,17,Illinois,41,14843,1484301,34819,SJU,"San Juan, Puerto Rico",,,,268,1335,1340,5.00,5.00,0.00,0,1300-1359,,,,,1957,1955,-2.00,0.00,0.00,-1,1900-1959,0.00,,0.00,262.00,255.00,,1.00,2072.00,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,12,7,1989-11-12,AA,19805,AA,,62,13930,1393001,30977,ORD,"Chicago, IL",IL,17,Illinois,41,14843,1484301,34819,SJU,"San Juan, Puerto Rico",,,,268,1335,1343,8.00,8.00,0.00,0,1300-1359,,,,,1957,1954,-3.00,0.00,0.00,-1,1900-1959,0.00,,0.00,262.00,251.00,,1.00,2072.00,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,13,1,1989-11-13,AA,19805,AA,,62,13930,1393001,30977,ORD,"Chicago, IL",IL,17,Illinois,41,14843,1484301,34819,SJU,"San Juan, Puerto Rico",,,,268,1335,1339,4.00,4.00,0.00,0,1300-1359,,,,,1957,1949,-8.00,0.00,0.00,-1,1900-1959,0.00,,0.00,262.00,250.00,,1.00,2072.00,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,15,3,1989-11-15,AA,19805,AA,,62,13930,1393001,30977,ORD,"Chicago, IL",IL,17,Illinois,41,14843,1484301,34819,SJU,"San Juan, Puerto Rico",,,,268,1335,1411,36.00,36.00,1.00,2,1300-1359,,,,,1957,2048,51.00,51.00,1.00,3,1900-1959,0.00,,0.00,262.00,277.00,,1.00,2072.00,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,16,4,1989-11-16,AA,19805,AA,,62,13930,1393001,30977,ORD,"Chicago, IL",IL,17,Illinois,41,14843,1484301,34819,SJU,"San Juan, Puerto Rico",,,,268,1335,1338,3.00,3.00,0.00,0,1300-1359,,,,,1957,1951,-6.00,0.00,0.00,-1,1900-1959,0.00,,0.00,262.00,253.00,,1.00,2072.00,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,17,5,1989-11-17,AA,19805,AA,,62,13930,1393001,30977,ORD,"Chicago, IL",IL,17,Illinois,41,14843,1484301,34819,SJU,"San Juan, Puerto Rico",,,,268,1335,1339,4.00,4.00,0.00,0,1300-1359,,,,,1957,1958,1.00,1.00,0.00,0,1900-1959,0.00,,0.00,262.00,259.00,,1.00,2072.00,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,18,6,1989-11-18,AA,19805,AA,,62,13930,1393001,30977,ORD,"Chicago, IL",IL,17,Illinois,41,14843,1484301,34819,SJU,"San Juan, Puerto Rico",,,,268,1335,1342,7.00,7.00,0.00,0,1300-1359,,,,,1957,1948,-9.00,0.00,0.00,-1,1900-1959,0.00,,0.00,262.00,246.00,,1.00,2072.00,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,19,7,1989-11-19,AA,19805,AA,,62,13930,1393001,30977,ORD,"Chicago, IL",IL,17,Illinois,41,14843,1484301,34819,SJU,"San Juan, Puerto Rico",,,,268,1335,1345,10.00,10.00,0.00,0,1300-1359,,,,,1957,1952,-5.00,0.00,0.00,-1,1900-1959,0.00,,0.00,262.00,247.00,,1.00,2072.00,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,20,1,1989-11-20,AA,19805,AA,,62,13930,1393001,30977,ORD,"Chicago, IL",IL,17,Illinois,41,14843,1484301,34819,SJU,"San Juan, Puerto Rico",,,,268,1335,1344,9.00,9.00,0.00,0,1300-1359,,,,,1957,1954,-3.00,0.00,0.00,-1,1900-1959,0.00,,0.00,262.00,250.00,,1.00,2072.00,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,21,2,1989-11-21,AA,19805,AA,,62,13930,1393001,30977,ORD,"Chicago, IL",IL,17,Illinois,41,14843,1484301,34819,SJU,"San Juan, Puerto Rico",,,,268,1335,1338,3.00,3.00,0.00,0,1300-1359,,,,,1957,1941,-16.00,0.00,0.00,-2,1900-1959,0.00,,0.00,262.00,243.00,,1.00,2072.00,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,22,3,1989-11-22,AA,19805,AA,,62,13930,1393001,30977,ORD,"Chicago, IL",IL,17,Illinois,41,14843,1484301,34819,SJU,"San Juan, Puerto Rico",,,,268,1335,1405,30.00,30.00,1.00,2,1300-1359,,,,,1957,2041,44.00,44.00,1.00,2,1900-1959,0.00,,0.00,262.00,276.00,,1.00,2072.00,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,23,4,1989-11-23,AA,19805,AA,,62,13930,1393001,30977,ORD,"Chicago, IL",IL,17,Illinois,41,14843,1484301,34819,SJU,"San Juan, Puerto Rico",,,,268,1335,1337,2.00,2.00,0.00,0,1300-1359,,,,,1957,1951,-6.00,0.00,0.00,-1,1900-1959,0.00,,0.00,262.00,254.00,,1.00,2072.00,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,24,5,1989-11-24,AA,19805,AA,,62,13930,1393001,30977,ORD,"Chicago, IL",IL,17,Illinois,41,14843,1484301,34819,SJU,"San Juan, Puerto Rico",,,,268,1335,1337,2.00,2.00,0.00,0,1300-1359,,,,,1957,1939,-18.00,0.00,0.00,-2,1900-1959,0.00,,0.00,262.00,242.00,,1.00,2072.00,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,25,6,1989-11-25,AA,19805,AA,,62,13930,1393001,30977,ORD,"Chicago, IL",IL,17,Illinois,41,14843,1484301,34819,SJU,"San Juan, Puerto Rico",,,,268,1335,1336,1.00,1.00,0.00,0,1300-1359,,,,,1957,1942,-15.00,0.00,0.00,-1,1900-1959,0.00,,0.00,262.00,246.00,,1.00,2072.00,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,26,7,1989-11-26,AA,19805,AA,,62,13930,1393001,30977,ORD,"Chicago, IL",IL,17,Illinois,41,14843,1484301,34819,SJU,"San Juan, Puerto Rico",,,,268,1335,1336,1.00,1.00,0.00,0,1300-1359,,,,,1957,1943,-14.00,0.00,0.00,-1,1900-1959,0.00,,0.00,262.00,247.00,,1.00,2072.00,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,27,1,1989-11-27,AA,19805,AA,,62,13930,1393001,30977,ORD,"Chicago, IL",IL,17,Illinois,41,14843,1484301,34819,SJU,"San Juan, Puerto Rico",,,,268,1335,1344,9.00,9.00,0.00,0,1300-1359,,,,,1957,1948,-9.00,0.00,0.00,-1,1900-1959,0.00,,0.00,262.00,244.00,,1.00,2072.00,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,28,2,1989-11-28,AA,19805,AA,,62,13930,1393001,30977,ORD,"Chicago, IL",IL,17,Illinois,41,14843,1484301,34819,SJU,"San Juan, Puerto Rico",,,,268,1335,1356,21.00,21.00,1.00,1,1300-1359,,,,,1957,2015,18.00,18.00,1.00,1,1900-1959,0.00,,0.00,262.00,259.00,,1.00,2072.00,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,29,3,1989-11-29,AA,19805,AA,,62,13930,1393001,30977,ORD,"Chicago, IL",IL,17,Illinois,41,14843,1484301,34819,SJU,"San Juan, Puerto Rico",,,,268,1335,1345,10.00,10.00,0.00,0,1300-1359,,,,,1957,1958,1.00,1.00,0.00,0,1900-1959,0.00,,0.00,262.00,253.00,,1.00,2072.00,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,30,4,1989-11-30,AA,19805,AA,,62,13930,1393001,30977,ORD,"Chicago, IL",IL,17,Illinois,41,14843,1484301,34819,SJU,"San Juan, Puerto Rico",,,,268,1335,1339,4.00,4.00,0.00,0,1300-1359,,,,,1957,1939,-18.00,0.00,0.00,-2,1900-1959,0.00,,0.00,262.00,240.00,,1.00,2072.00,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,1,3,1989-11-01,AA,19805,AA,,64,14771,1477101,32457,SFO,"San Francisco, CA",CA,06,California,91,12478,1247801,31703,JFK,"New York, NY",NY,36,New York,22,0805,0807,2.00,2.00,0.00,0,0800-0859,,,,,1633,1634,1.00,1.00,0.00,0,1600-1659,0.00,,0.00,328.00,327.00,,1.00,2586.00,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,2,4,1989-11-02,AA,19805,AA,,64,14771,1477101,32457,SFO,"San Francisco, CA",CA,06,California,91,12478,1247801,31703,JFK,"New York, NY",NY,36,New York,22,0805,0804,-1.00,0.00,0.00,-1,0800-0859,,,,,1633,1634,1.00,1.00,0.00,0,1600-1659,0.00,,0.00,328.00,330.00,,1.00,2586.00,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,3,5,1989-11-03,AA,19805,AA,,64,14771,1477101,32457,SFO,"San Francisco, CA",CA,06,California,91,12478,1247801,31703,JFK,"New York, NY",NY,36,New York,22,0805,0806,1.00,1.00,0.00,0,0800-0859,,,,,1633,1643,10.00,10.00,0.00,0,1600-1659,0.00,,0.00,328.00,337.00,,1.00,2586.00,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,4,6,1989-11-04,AA,19805,AA,,64,14771,1477101,32457,SFO,"San Francisco, CA",CA,06,California,91,12478,1247801,31703,JFK,"New York, NY",NY,36,New York,22,0805,0806,1.00,1.00,0.00,0,0800-0859,,,,,1633,1633,0.00,0.00,0.00,0,1600-1659,0.00,,0.00,328.00,327.00,,1.00,2586.00,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,5,7,1989-11-05,AA,19805,AA,,64,14771,1477101,32457,SFO,"San Francisco, CA",CA,06,California,91,12478,1247801,31703,JFK,"New York, NY",NY,36,New York,22,0805,0804,-1.00,0.00,0.00,-1,0800-0859,,,,,1633,1605,-28.00,0.00,0.00,-2,1600-1659,0.00,,0.00,328.00,301.00,,1.00,2586.00,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,6,1,1989-11-06,AA,19805,AA,,64,14771,1477101,32457,SFO,"San Francisco, CA",CA,06,California,91,12478,1247801,31703,JFK,"New York, NY",NY,36,New York,22,0805,0805,0.00,0.00,0.00,0,0800-0859,,,,,1633,1609,-24.00,0.00,0.00,-2,1600-1659,0.00,,0.00,328.00,304.00,,1.00,2586.00,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,7,2,1989-11-07,AA,19805,AA,,64,14771,1477101,32457,SFO,"San Francisco, CA",CA,06,California,91,12478,1247801,31703,JFK,"New York, NY",NY,36,New York,22,0805,0805,0.00,0.00,0.00,0,0800-0859,,,,,1633,1627,-6.00,0.00,0.00,-1,1600-1659,0.00,,0.00,328.00,322.00,,1.00,2586.00,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,8,3,1989-11-08,AA,19805,AA,,64,14771,1477101,32457,SFO,"San Francisco, CA",CA,06,California,91,12478,1247801,31703,JFK,"New York, NY",NY,36,New York,22,0805,0855,50.00,50.00,1.00,3,0800-0859,,,,,1633,1746,73.00,73.00,1.00,4,1600-1659,0.00,,0.00,328.00,351.00,,1.00,2586.00,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,9,4,1989-11-09,AA,19805,AA,,64,14771,1477101,32457,SFO,"San Francisco, CA",CA,06,California,91,12478,1247801,31703,JFK,"New York, NY",NY,36,New York,22,0805,0807,2.00,2.00,0.00,0,0800-0859,,,,,1633,1724,51.00,51.00,1.00,3,1600-1659,0.00,,0.00,328.00,377.00,,1.00,2586.00,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,10,5,1989-11-10,AA,19805,AA,,64,14771,1477101,32457,SFO,"San Francisco, CA",CA,06,California,91,12478,1247801,31703,JFK,"New York, NY",NY,36,New York,22,0805,0804,-1.00,0.00,0.00,-1,0800-0859,,,,,1633,1645,12.00,12.00,0.00,0,1600-1659,0.00,,0.00,328.00,341.00,,1.00,2586.00,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,11,6,1989-11-11,AA,19805,AA,,64,14771,1477101,32457,SFO,"San Francisco, CA",CA,06,California,91,12478,1247801,31703,JFK,"New York, NY",NY,36,New York,22,0805,0804,-1.00,0.00,0.00,-1,0800-0859,,,,,1633,1623,-10.00,0.00,0.00,-1,1600-1659,0.00,,0.00,328.00,319.00,,1.00,2586.00,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,12,7,1989-11-12,AA,19805,AA,,64,14771,1477101,32457,SFO,"San Francisco, CA",CA,06,California,91,12478,1247801,31703,JFK,"New York, NY",NY,36,New York,22,0805,0807,2.00,2.00,0.00,0,0800-0859,,,,,1633,1609,-24.00,0.00,0.00,-2,1600-1659,0.00,,0.00,328.00,302.00,,1.00,2586.00,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,13,1,1989-11-13,AA,19805,AA,,64,14771,1477101,32457,SFO,"San Francisco, CA",CA,06,California,91,12478,1247801,31703,JFK,"New York, NY",NY,36,New York,22,0805,0807,2.00,2.00,0.00,0,0800-0859,,,,,1633,1627,-6.00,0.00,0.00,-1,1600-1659,0.00,,0.00,328.00,320.00,,1.00,2586.00,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,14,2,1989-11-14,AA,19805,AA,,64,14771,1477101,32457,SFO,"San Francisco, CA",CA,06,California,91,12478,1247801,31703,JFK,"New York, NY",NY,36,New York,22,0805,0805,0.00,0.00,0.00,0,0800-0859,,,,,1633,1624,-9.00,0.00,0.00,-1,1600-1659,0.00,,0.00,328.00,319.00,,1.00,2586.00,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,15,3,1989-11-15,AA,19805,AA,,64,14771,1477101,32457,SFO,"San Francisco, CA",CA,06,California,91,12478,1247801,31703,JFK,"New York, NY",NY,36,New York,22,0805,0847,42.00,42.00,1.00,2,0800-0859,,,,,1633,1755,82.00,82.00,1.00,5,1600-1659,0.00,,0.00,328.00,368.00,,1.00,2586.00,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,16,4,1989-11-16,AA,19805,AA,,64,14771,1477101,32457,SFO,"San Francisco, CA",CA,06,California,91,12478,1247801,31703,JFK,"New York, NY",NY,36,New York,22,0805,0804,-1.00,0.00,0.00,-1,0800-0859,,,,,1633,1642,9.00,9.00,0.00,0,1600-1659,0.00,,0.00,328.00,338.00,,1.00,2586.00,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,17,5,1989-11-17,AA,19805,AA,,64,14771,1477101,32457,SFO,"San Francisco, CA",CA,06,California,91,12478,1247801,31703,JFK,"New York, NY",NY,36,New York,22,0805,0805,0.00,0.00,0.00,0,0800-0859,,,,,1633,1701,28.00,28.00,1.00,1,1600-1659,0.00,,0.00,328.00,356.00,,1.00,2586.00,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,18,6,1989-11-18,AA,19805,AA,,64,14771,1477101,32457,SFO,"San Francisco, CA",CA,06,California,91,12478,1247801,31703,JFK,"New York, NY",NY,36,New York,22,0805,0808,3.00,3.00,0.00,0,0800-0859,,,,,1633,1704,31.00,31.00,1.00,2,1600-1659,0.00,,0.00,328.00,356.00,,1.00,2586.00,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,19,7,1989-11-19,AA,19805,AA,,64,14771,1477101,32457,SFO,"San Francisco, CA",CA,06,California,91,12478,1247801,31703,JFK,"New York, NY",NY,36,New York,22,0805,0805,0.00,0.00,0.00,0,0800-0859,,,,,1633,1626,-7.00,0.00,0.00,-1,1600-1659,0.00,,0.00,328.00,321.00,,1.00,2586.00,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,20,1,1989-11-20,AA,19805,AA,,64,14771,1477101,32457,SFO,"San Francisco, CA",CA,06,California,91,12478,1247801,31703,JFK,"New York, NY",NY,36,New York,22,0805,0803,-2.00,0.00,0.00,-1,0800-0859,,,,,1633,1621,-12.00,0.00,0.00,-1,1600-1659,0.00,,0.00,328.00,318.00,,1.00,2586.00,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,21,2,1989-11-21,AA,19805,AA,,64,14771,1477101,32457,SFO,"San Francisco, CA",CA,06,California,91,12478,1247801,31703,JFK,"New York, NY",NY,36,New York,22,0805,0805,0.00,0.00,0.00,0,0800-0859,,,,,1633,1628,-5.00,0.00,0.00,-1,1600-1659,0.00,,0.00,328.00,323.00,,1.00,2586.00,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,22,3,1989-11-22,AA,19805,AA,,64,14771,1477101,32457,SFO,"San Francisco, CA",CA,06,California,91,12478,1247801,31703,JFK,"New York, NY",NY,36,New York,22,0805,0804,-1.00,0.00,0.00,-1,0800-0859,,,,,1633,1556,-37.00,0.00,0.00,-2,1600-1659,0.00,,0.00,328.00,292.00,,1.00,2586.00,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,23,4,1989-11-23,AA,19805,AA,,64,14771,1477101,32457,SFO,"San Francisco, CA",CA,06,California,91,12478,1247801,31703,JFK,"New York, NY",NY,36,New York,22,0805,0802,-3.00,0.00,0.00,-1,0800-0859,,,,,1633,1638,5.00,5.00,0.00,0,1600-1659,0.00,,0.00,328.00,336.00,,1.00,2586.00,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,24,5,1989-11-24,AA,19805,AA,,64,14771,1477101,32457,SFO,"San Francisco, CA",CA,06,California,91,12478,1247801,31703,JFK,"New York, NY",NY,36,New York,22,0805,0804,-1.00,0.00,0.00,-1,0800-0859,,,,,1633,1606,-27.00,0.00,0.00,-2,1600-1659,0.00,,0.00,328.00,302.00,,1.00,2586.00,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,25,6,1989-11-25,AA,19805,AA,,64,14771,1477101,32457,SFO,"San Francisco, CA",CA,06,California,91,12478,1247801,31703,JFK,"New York, NY",NY,36,New York,22,0805,0825,20.00,20.00,1.00,1,0800-0859,,,,,1633,1619,-14.00,0.00,0.00,-1,1600-1659,0.00,,0.00,328.00,294.00,,1.00,2586.00,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,27,1,1989-11-27,AA,19805,AA,,64,14771,1477101,32457,SFO,"San Francisco, CA",CA,06,California,91,12478,1247801,31703,JFK,"New York, NY",NY,36,New York,22,0805,0805,0.00,0.00,0.00,0,0800-0859,,,,,1633,1621,-12.00,0.00,0.00,-1,1600-1659,0.00,,0.00,328.00,316.00,,1.00,2586.00,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,28,2,1989-11-28,AA,19805,AA,,64,14771,1477101,32457,SFO,"San Francisco, CA",CA,06,California,91,12478,1247801,31703,JFK,"New York, NY",NY,36,New York,22,0805,0808,3.00,3.00,0.00,0,0800-0859,,,,,1633,1747,74.00,74.00,1.00,4,1600-1659,0.00,,0.00,328.00,399.00,,1.00,2586.00,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,29,3,1989-11-29,AA,19805,AA,,64,14771,1477101,32457,SFO,"San Francisco, CA",CA,06,California,91,12478,1247801,31703,JFK,"New York, NY",NY,36,New York,22,0805,0805,0.00,0.00,0.00,0,0800-0859,,,,,1633,1632,-1.00,0.00,0.00,-1,1600-1659,0.00,,0.00,328.00,327.00,,1.00,2586.00,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,30,4,1989-11-30,AA,19805,AA,,64,14771,1477101,32457,SFO,"San Francisco, CA",CA,06,California,91,12478,1247801,31703,JFK,"New York, NY",NY,36,New York,22,0805,0811,6.00,6.00,0.00,0,0800-0859,,,,,1633,1636,3.00,3.00,0.00,0,1600-1659,0.00,,0.00,328.00,325.00,,1.00,2586.00,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,1,3,1989-11-01,AA,19805,AA,,65,12478,1247801,31703,JFK,"New York, NY",NY,36,New York,22,14771,1477101,32457,SFO,"San Francisco, CA",CA,06,California,91,1800,1836,36.00,36.00,1.00,2,1800-1859,,,,,2132,2212,40.00,40.00,1.00,2,2100-2159,0.00,,0.00,392.00,396.00,,1.00,2586.00,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,2,4,1989-11-02,AA,19805,AA,,65,12478,1247801,31703,JFK,"New York, NY",NY,36,New York,22,14771,1477101,32457,SFO,"San Francisco, CA",CA,06,California,91,1800,1915,75.00,75.00,1.00,5,1800-1859,,,,,2132,2217,45.00,45.00,1.00,3,2100-2159,0.00,,0.00,392.00,362.00,,1.00,2586.00,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,4,6,1989-11-04,AA,19805,AA,,65,12478,1247801,31703,JFK,"New York, NY",NY,36,New York,22,14771,1477101,32457,SFO,"San Francisco, CA",CA,06,California,91,1800,1811,11.00,11.00,0.00,0,1800-1859,,,,,2132,2149,17.00,17.00,1.00,1,2100-2159,0.00,,0.00,392.00,398.00,,1.00,2586.00,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1989,4,11,5,7,1989-11-05,AA,19805,AA,,65,12478,1247801,31703,JFK,"New York, NY",NY,36,New York,22,14771,1477101,32457,SFO,"San Francisco, CA",CA,06,California,91,1800,1813,13.00,13.00,0.00,0,1800-1859,,,,,2132,2148,16.00,16.00,1.00,1,2100-2159,0.00,,0.00,392.00,395.00,,1.00,2586.00,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
